day,count,day
2010-09-15 00:00:00+00:00,1057,2010-09-15 00:00:00+00:00
2010-09-16 00:00:00+00:00,1040,2010-09-16 00:00:00+00:00
2010-09-17 00:00:00+00:00,1126,2010-09-17 00:00:00+00:00
2010-09-18 00:00:00+00:00,1051,2010-09-18 00:00:00+00:00
2010-09-19 00:00:00+00:00,1039,2010-09-19 00:00:00+00:00
2010-09-20 00:00:00+00:00,1083,2010-09-20 00:00:00+00:00
2010-09-21 00:00:00+00:00,1134,2010-09-21 00:00:00+00:00
2010-09-22 00:00:00+00:00,1126,2010-09-22 00:00:00+00:00
2010-09-23 00:00:00+00:00,1086,2010-09-23 00:00:00+00:00
2010-09-24 00:00:00+00:00,1150,2010-09-24 00:00:00+00:00
2010-09-25 00:00:00+00:00,1096,2010-09-25 00:00:00+00:00
2010-09-26 00:00:00+00:00,974,2010-09-26 00:00:00+00:00
2010-09-27 00:00:00+00:00,969,2010-09-27 00:00:00+00:00
2010-09-28 00:00:00+00:00,1084,2010-09-28 00:00:00+00:00
2010-09-29 00:00:00+00:00,1071,2010-09-29 00:00:00+00:00
2010-09-30 00:00:00+00:00,1001,2010-09-30 00:00:00+00:00
2010-10-01 00:00:00+00:00,1240,2010-10-01 00:00:00+00:00
2010-10-02 00:00:00+00:00,905,2010-10-02 00:00:00+00:00
2010-10-03 00:00:00+00:00,886,2010-10-03 00:00:00+00:00
2010-10-04 00:00:00+00:00,985,2010-10-04 00:00:00+00:00
2010-10-05 00:00:00+00:00,1046,2010-10-05 00:00:00+00:00
2010-10-06 00:00:00+00:00,1123,2010-10-06 00:00:00+00:00
2010-10-07 00:00:00+00:00,1070,2010-10-07 00:00:00+00:00
2010-10-08 00:00:00+00:00,1183,2010-10-08 00:00:00+00:00
2010-10-09 00:00:00+00:00,1099,2010-10-09 00:00:00+00:00
2010-10-10 00:00:00+00:00,1095,2010-10-10 00:00:00+00:00
2010-10-11 00:00:00+00:00,1019,2010-10-11 00:00:00+00:00
2010-10-12 00:00:00+00:00,1095,2010-10-12 00:00:00+00:00
2010-10-13 00:00:00+00:00,1039,2010-10-13 00:00:00+00:00
2010-10-14 00:00:00+00:00,1038,2010-10-14 00:00:00+00:00
2010-10-15 00:00:00+00:00,1160,2010-10-15 00:00:00+00:00
2010-10-16 00:00:00+00:00,1010,2010-10-16 00:00:00+00:00
2010-10-17 00:00:00+00:00,979,2010-10-17 00:00:00+00:00
2010-10-18 00:00:00+00:00,1033,2010-10-18 00:00:00+00:00
2010-10-19 00:00:00+00:00,1034,2010-10-19 00:00:00+00:00
2010-10-20 00:00:00+00:00,1052,2010-10-20 00:00:00+00:00
2010-10-21 00:00:00+00:00,1066,2010-10-21 00:00:00+00:00
2010-10-22 00:00:00+00:00,1068,2010-10-22 00:00:00+00:00
2010-10-23 00:00:00+00:00,1001,2010-10-23 00:00:00+00:00
2010-10-24 00:00:00+00:00,948,2010-10-24 00:00:00+00:00
2010-10-25 00:00:00+00:00,1035,2010-10-25 00:00:00+00:00
2010-10-26 00:00:00+00:00,1091,2010-10-26 00:00:00+00:00
2010-10-27 00:00:00+00:00,1027,2010-10-27 00:00:00+00:00
2010-10-28 00:00:00+00:00,989,2010-10-28 00:00:00+00:00
2010-10-29 00:00:00+00:00,1085,2010-10-29 00:00:00+00:00
2010-10-30 00:00:00+00:00,992,2010-10-30 00:00:00+00:00
2010-10-31 00:00:00+00:00,1005,2010-10-31 00:00:00+00:00
2010-11-01 00:00:00+00:00,1118,2010-11-01 00:00:00+00:00
2010-11-02 00:00:00+00:00,1044,2010-11-02 00:00:00+00:00
2010-11-03 00:00:00+00:00,972,2010-11-03 00:00:00+00:00
2010-11-04 00:00:00+00:00,963,2010-11-04 00:00:00+00:00
2010-11-05 00:00:00+00:00,1010,2010-11-05 00:00:00+00:00
2010-11-06 00:00:00+00:00,936,2010-11-06 00:00:00+00:00
2010-11-07 00:00:00+00:00,946,2010-11-07 00:00:00+00:00
2010-11-08 00:00:00+00:00,1054,2010-11-08 00:00:00+00:00
2010-11-09 00:00:00+00:00,1121,2010-11-09 00:00:00+00:00
2010-11-10 00:00:00+00:00,1108,2010-11-10 00:00:00+00:00
2010-11-11 00:00:00+00:00,1044,2010-11-11 00:00:00+00:00
2010-11-12 00:00:00+00:00,1057,2010-11-12 00:00:00+00:00
2010-11-13 00:00:00+00:00,947,2010-11-13 00:00:00+00:00
2010-11-14 00:00:00+00:00,899,2010-11-14 00:00:00+00:00
2010-11-15 00:00:00+00:00,1032,2010-11-15 00:00:00+00:00
2010-11-16 00:00:00+00:00,941,2010-11-16 00:00:00+00:00
2010-11-17 00:00:00+00:00,928,2010-11-17 00:00:00+00:00
2010-11-18 00:00:00+00:00,940,2010-11-18 00:00:00+00:00
2010-11-19 00:00:00+00:00,1095,2010-11-19 00:00:00+00:00
2010-11-20 00:00:00+00:00,953,2010-11-20 00:00:00+00:00
2010-11-21 00:00:00+00:00,913,2010-11-21 00:00:00+00:00
2010-11-22 00:00:00+00:00,906,2010-11-22 00:00:00+00:00
2010-11-23 00:00:00+00:00,932,2010-11-23 00:00:00+00:00
2010-11-24 00:00:00+00:00,947,2010-11-24 00:00:00+00:00
2010-11-25 00:00:00+00:00,666,2010-11-25 00:00:00+00:00
2010-11-26 00:00:00+00:00,868,2010-11-26 00:00:00+00:00
2010-11-27 00:00:00+00:00,854,2010-11-27 00:00:00+00:00
2010-11-28 00:00:00+00:00,892,2010-11-28 00:00:00+00:00
2010-11-29 00:00:00+00:00,917,2010-11-29 00:00:00+00:00
2010-11-30 00:00:00+00:00,891,2010-11-30 00:00:00+00:00
2010-12-01 00:00:00+00:00,948,2010-12-01 00:00:00+00:00
2010-12-02 00:00:00+00:00,974,2010-12-02 00:00:00+00:00
2010-12-03 00:00:00+00:00,929,2010-12-03 00:00:00+00:00
2010-12-04 00:00:00+00:00,858,2010-12-04 00:00:00+00:00
2010-12-05 00:00:00+00:00,767,2010-12-05 00:00:00+00:00
2010-12-06 00:00:00+00:00,774,2010-12-06 00:00:00+00:00
2010-12-07 00:00:00+00:00,887,2010-12-07 00:00:00+00:00
2010-12-08 00:00:00+00:00,803,2010-12-08 00:00:00+00:00
2010-12-09 00:00:00+00:00,854,2010-12-09 00:00:00+00:00
2010-12-10 00:00:00+00:00,961,2010-12-10 00:00:00+00:00
2010-12-11 00:00:00+00:00,811,2010-12-11 00:00:00+00:00
2010-12-12 00:00:00+00:00,670,2010-12-12 00:00:00+00:00
2010-12-13 00:00:00+00:00,730,2010-12-13 00:00:00+00:00
2010-12-14 00:00:00+00:00,814,2010-12-14 00:00:00+00:00
2010-12-15 00:00:00+00:00,906,2010-12-15 00:00:00+00:00
2010-12-16 00:00:00+00:00,860,2010-12-16 00:00:00+00:00
2010-12-17 00:00:00+00:00,911,2010-12-17 00:00:00+00:00
2010-12-18 00:00:00+00:00,801,2010-12-18 00:00:00+00:00
2010-12-19 00:00:00+00:00,751,2010-12-19 00:00:00+00:00
2010-12-20 00:00:00+00:00,841,2010-12-20 00:00:00+00:00
2010-12-21 00:00:00+00:00,815,2010-12-21 00:00:00+00:00
2010-12-22 00:00:00+00:00,884,2010-12-22 00:00:00+00:00
2010-12-23 00:00:00+00:00,856,2010-12-23 00:00:00+00:00
2010-12-24 00:00:00+00:00,744,2010-12-24 00:00:00+00:00
2010-12-25 00:00:00+00:00,503,2010-12-25 00:00:00+00:00
2010-12-26 00:00:00+00:00,612,2010-12-26 00:00:00+00:00
2010-12-27 00:00:00+00:00,687,2010-12-27 00:00:00+00:00
2010-12-28 00:00:00+00:00,813,2010-12-28 00:00:00+00:00
2010-12-29 00:00:00+00:00,797,2010-12-29 00:00:00+00:00
2010-12-30 00:00:00+00:00,852,2010-12-30 00:00:00+00:00
2010-12-31 00:00:00+00:00,832,2010-12-31 00:00:00+00:00
2011-01-01 00:00:00+00:00,1557,2011-01-01 00:00:00+00:00
2011-01-02 00:00:00+00:00,712,2011-01-02 00:00:00+00:00
2011-01-03 00:00:00+00:00,885,2011-01-03 00:00:00+00:00
2011-01-04 00:00:00+00:00,846,2011-01-04 00:00:00+00:00
2011-01-05 00:00:00+00:00,896,2011-01-05 00:00:00+00:00
2011-01-06 00:00:00+00:00,889,2011-01-06 00:00:00+00:00
2011-01-07 00:00:00+00:00,937,2011-01-07 00:00:00+00:00
2011-01-08 00:00:00+00:00,837,2011-01-08 00:00:00+00:00
2011-01-09 00:00:00+00:00,749,2011-01-09 00:00:00+00:00
2011-01-10 00:00:00+00:00,918,2011-01-10 00:00:00+00:00
2011-01-11 00:00:00+00:00,846,2011-01-11 00:00:00+00:00
2011-01-12 00:00:00+00:00,910,2011-01-12 00:00:00+00:00
2011-01-13 00:00:00+00:00,937,2011-01-13 00:00:00+00:00
2011-01-14 00:00:00+00:00,987,2011-01-14 00:00:00+00:00
2011-01-15 00:00:00+00:00,895,2011-01-15 00:00:00+00:00
2011-01-16 00:00:00+00:00,769,2011-01-16 00:00:00+00:00
2011-01-17 00:00:00+00:00,809,2011-01-17 00:00:00+00:00
2011-01-18 00:00:00+00:00,884,2011-01-18 00:00:00+00:00
2011-01-19 00:00:00+00:00,933,2011-01-19 00:00:00+00:00
2011-01-20 00:00:00+00:00,818,2011-01-20 00:00:00+00:00
2011-01-21 00:00:00+00:00,840,2011-01-21 00:00:00+00:00
2011-01-22 00:00:00+00:00,756,2011-01-22 00:00:00+00:00
2011-01-23 00:00:00+00:00,811,2011-01-23 00:00:00+00:00
2011-01-24 00:00:00+00:00,844,2011-01-24 00:00:00+00:00
2011-01-25 00:00:00+00:00,914,2011-01-25 00:00:00+00:00
2011-01-26 00:00:00+00:00,919,2011-01-26 00:00:00+00:00
2011-01-27 00:00:00+00:00,842,2011-01-27 00:00:00+00:00
2011-01-28 00:00:00+00:00,902,2011-01-28 00:00:00+00:00
2011-01-29 00:00:00+00:00,826,2011-01-29 00:00:00+00:00
2011-01-30 00:00:00+00:00,756,2011-01-30 00:00:00+00:00
2011-01-31 00:00:00+00:00,794,2011-01-31 00:00:00+00:00
2011-02-01 00:00:00+00:00,700,2011-02-01 00:00:00+00:00
2011-02-02 00:00:00+00:00,320,2011-02-02 00:00:00+00:00
2011-02-03 00:00:00+00:00,524,2011-02-03 00:00:00+00:00
2011-02-04 00:00:00+00:00,670,2011-02-04 00:00:00+00:00
2011-02-05 00:00:00+00:00,705,2011-02-05 00:00:00+00:00
2011-02-06 00:00:00+00:00,653,2011-02-06 00:00:00+00:00
2011-02-07 00:00:00+00:00,763,2011-02-07 00:00:00+00:00
2011-02-08 00:00:00+00:00,718,2011-02-08 00:00:00+00:00
2011-02-09 00:00:00+00:00,762,2011-02-09 00:00:00+00:00
2011-02-10 00:00:00+00:00,781,2011-02-10 00:00:00+00:00
2011-02-11 00:00:00+00:00,891,2011-02-11 00:00:00+00:00
2011-02-12 00:00:00+00:00,828,2011-02-12 00:00:00+00:00
2011-02-13 00:00:00+00:00,780,2011-02-13 00:00:00+00:00
2011-02-14 00:00:00+00:00,876,2011-02-14 00:00:00+00:00
2011-02-15 00:00:00+00:00,920,2011-02-15 00:00:00+00:00
2011-02-16 00:00:00+00:00,935,2011-02-16 00:00:00+00:00
2011-02-17 00:00:00+00:00,980,2011-02-17 00:00:00+00:00
2011-02-18 00:00:00+00:00,1071,2011-02-18 00:00:00+00:00
2011-02-19 00:00:00+00:00,882,2011-02-19 00:00:00+00:00
2011-02-20 00:00:00+00:00,761,2011-02-20 00:00:00+00:00
2011-02-21 00:00:00+00:00,705,2011-02-21 00:00:00+00:00
2011-02-22 00:00:00+00:00,855,2011-02-22 00:00:00+00:00
2011-02-23 00:00:00+00:00,861,2011-02-23 00:00:00+00:00
2011-02-24 00:00:00+00:00,883,2011-02-24 00:00:00+00:00
2011-02-25 00:00:00+00:00,910,2011-02-25 00:00:00+00:00
2011-02-26 00:00:00+00:00,856,2011-02-26 00:00:00+00:00
2011-02-27 00:00:00+00:00,783,2011-02-27 00:00:00+00:00
2011-02-28 00:00:00+00:00,866,2011-02-28 00:00:00+00:00
2011-03-01 00:00:00+00:00,1055,2011-03-01 00:00:00+00:00
2011-03-02 00:00:00+00:00,822,2011-03-02 00:00:00+00:00
2011-03-03 00:00:00+00:00,933,2011-03-03 00:00:00+00:00
2011-03-04 00:00:00+00:00,941,2011-03-04 00:00:00+00:00
2011-03-05 00:00:00+00:00,783,2011-03-05 00:00:00+00:00
2011-03-06 00:00:00+00:00,723,2011-03-06 00:00:00+00:00
2011-03-07 00:00:00+00:00,847,2011-03-07 00:00:00+00:00
2011-03-08 00:00:00+00:00,916,2011-03-08 00:00:00+00:00
2011-03-09 00:00:00+00:00,931,2011-03-09 00:00:00+00:00
2011-03-10 00:00:00+00:00,946,2011-03-10 00:00:00+00:00
2011-03-11 00:00:00+00:00,1077,2011-03-11 00:00:00+00:00
2011-03-12 00:00:00+00:00,959,2011-03-12 00:00:00+00:00
2011-03-13 00:00:00+00:00,777,2011-03-13 00:00:00+00:00
2011-03-14 00:00:00+00:00,918,2011-03-14 00:00:00+00:00
2011-03-15 00:00:00+00:00,930,2011-03-15 00:00:00+00:00
2011-03-16 00:00:00+00:00,1054,2011-03-16 00:00:00+00:00
2011-03-17 00:00:00+00:00,1077,2011-03-17 00:00:00+00:00
2011-03-18 00:00:00+00:00,1104,2011-03-18 00:00:00+00:00
2011-03-19 00:00:00+00:00,928,2011-03-19 00:00:00+00:00
2011-03-20 00:00:00+00:00,806,2011-03-20 00:00:00+00:00
2011-03-21 00:00:00+00:00,985,2011-03-21 00:00:00+00:00
2011-03-22 00:00:00+00:00,916,2011-03-22 00:00:00+00:00
2011-03-23 00:00:00+00:00,936,2011-03-23 00:00:00+00:00
2011-03-24 00:00:00+00:00,893,2011-03-24 00:00:00+00:00
2011-03-25 00:00:00+00:00,1022,2011-03-25 00:00:00+00:00
2011-03-26 00:00:00+00:00,862,2011-03-26 00:00:00+00:00
2011-03-27 00:00:00+00:00,845,2011-03-27 00:00:00+00:00
2011-03-28 00:00:00+00:00,899,2011-03-28 00:00:00+00:00
2011-03-29 00:00:00+00:00,917,2011-03-29 00:00:00+00:00
2011-03-30 00:00:00+00:00,939,2011-03-30 00:00:00+00:00
2011-03-31 00:00:00+00:00,959,2011-03-31 00:00:00+00:00
2011-04-01 00:00:00+00:00,1080,2011-04-01 00:00:00+00:00
2011-04-02 00:00:00+00:00,1106,2011-04-02 00:00:00+00:00
2011-04-03 00:00:00+00:00,947,2011-04-03 00:00:00+00:00
2011-04-04 00:00:00+00:00,1031,2011-04-04 00:00:00+00:00
2011-04-05 00:00:00+00:00,992,2011-04-05 00:00:00+00:00
2011-04-06 00:00:00+00:00,1029,2011-04-06 00:00:00+00:00
2011-04-07 00:00:00+00:00,970,2011-04-07 00:00:00+00:00
2011-04-08 00:00:00+00:00,1028,2011-04-08 00:00:00+00:00
2011-04-09 00:00:00+00:00,948,2011-04-09 00:00:00+00:00
2011-04-10 00:00:00+00:00,1113,2011-04-10 00:00:00+00:00
2011-04-11 00:00:00+00:00,1006,2011-04-11 00:00:00+00:00
2011-04-12 00:00:00+00:00,969,2011-04-12 00:00:00+00:00
2011-04-13 00:00:00+00:00,1034,2011-04-13 00:00:00+00:00
2011-04-14 00:00:00+00:00,1028,2011-04-14 00:00:00+00:00
2011-04-15 00:00:00+00:00,1023,2011-04-15 00:00:00+00:00
2011-04-16 00:00:00+00:00,924,2011-04-16 00:00:00+00:00
2011-04-17 00:00:00+00:00,913,2011-04-17 00:00:00+00:00
2011-04-18 00:00:00+00:00,905,2011-04-18 00:00:00+00:00
2011-04-19 00:00:00+00:00,777,2011-04-19 00:00:00+00:00
2011-04-20 00:00:00+00:00,880,2011-04-20 00:00:00+00:00
2011-04-21 00:00:00+00:00,892,2011-04-21 00:00:00+00:00
2011-04-22 00:00:00+00:00,894,2011-04-22 00:00:00+00:00
2011-04-23 00:00:00+00:00,986,2011-04-23 00:00:00+00:00
2011-04-24 00:00:00+00:00,848,2011-04-24 00:00:00+00:00
2011-04-25 00:00:00+00:00,931,2011-04-25 00:00:00+00:00
2011-04-26 00:00:00+00:00,947,2011-04-26 00:00:00+00:00
2011-04-27 00:00:00+00:00,988,2011-04-27 00:00:00+00:00
2011-04-28 00:00:00+00:00,963,2011-04-28 00:00:00+00:00
2011-04-29 00:00:00+00:00,979,2011-04-29 00:00:00+00:00
2011-04-30 00:00:00+00:00,977,2011-04-30 00:00:00+00:00
2011-05-01 00:00:00+00:00,1149,2011-05-01 00:00:00+00:00
2011-05-02 00:00:00+00:00,966,2011-05-02 00:00:00+00:00
2011-05-03 00:00:00+00:00,993,2011-05-03 00:00:00+00:00
2011-05-04 00:00:00+00:00,1025,2011-05-04 00:00:00+00:00
2011-05-05 00:00:00+00:00,1078,2011-05-05 00:00:00+00:00
2011-05-06 00:00:00+00:00,1063,2011-05-06 00:00:00+00:00
2011-05-07 00:00:00+00:00,973,2011-05-07 00:00:00+00:00
2011-05-08 00:00:00+00:00,942,2011-05-08 00:00:00+00:00
2011-05-09 00:00:00+00:00,1057,2011-05-09 00:00:00+00:00
2011-05-10 00:00:00+00:00,1076,2011-05-10 00:00:00+00:00
2011-05-11 00:00:00+00:00,1111,2011-05-11 00:00:00+00:00
2011-05-12 00:00:00+00:00,1045,2011-05-12 00:00:00+00:00
2011-05-13 00:00:00+00:00,1174,2011-05-13 00:00:00+00:00
2011-05-14 00:00:00+00:00,929,2011-05-14 00:00:00+00:00
2011-05-15 00:00:00+00:00,918,2011-05-15 00:00:00+00:00
2011-05-16 00:00:00+00:00,969,2011-05-16 00:00:00+00:00
2011-05-17 00:00:00+00:00,1040,2011-05-17 00:00:00+00:00
2011-05-18 00:00:00+00:00,955,2011-05-18 00:00:00+00:00
2011-05-19 00:00:00+00:00,1060,2011-05-19 00:00:00+00:00
2011-05-20 00:00:00+00:00,1116,2011-05-20 00:00:00+00:00
2011-05-21 00:00:00+00:00,966,2011-05-21 00:00:00+00:00
2011-05-22 00:00:00+00:00,1015,2011-05-22 00:00:00+00:00
2011-05-23 00:00:00+00:00,1053,2011-05-23 00:00:00+00:00
2011-05-24 00:00:00+00:00,1038,2011-05-24 00:00:00+00:00
2011-05-25 00:00:00+00:00,976,2011-05-25 00:00:00+00:00
2011-05-26 00:00:00+00:00,949,2011-05-26 00:00:00+00:00
2011-05-27 00:00:00+00:00,1032,2011-05-27 00:00:00+00:00
2011-05-28 00:00:00+00:00,948,2011-05-28 00:00:00+00:00
2011-05-29 00:00:00+00:00,883,2011-05-29 00:00:00+00:00
2011-05-30 00:00:00+00:00,1004,2011-05-30 00:00:00+00:00
2011-05-31 00:00:00+00:00,1091,2011-05-31 00:00:00+00:00
2011-06-01 00:00:00+00:00,1219,2011-06-01 00:00:00+00:00
2011-06-02 00:00:00+00:00,1178,2011-06-02 00:00:00+00:00
2011-06-03 00:00:00+00:00,1113,2011-06-03 00:00:00+00:00
2011-06-04 00:00:00+00:00,1101,2011-06-04 00:00:00+00:00
2011-06-05 00:00:00+00:00,1032,2011-06-05 00:00:00+00:00
2011-06-06 00:00:00+00:00,1071,2011-06-06 00:00:00+00:00
2011-06-07 00:00:00+00:00,1097,2011-06-07 00:00:00+00:00
2011-06-08 00:00:00+00:00,1082,2011-06-08 00:00:00+00:00
2011-06-09 00:00:00+00:00,962,2011-06-09 00:00:00+00:00
2011-06-10 00:00:00+00:00,1148,2011-06-10 00:00:00+00:00
2011-06-11 00:00:00+00:00,1020,2011-06-11 00:00:00+00:00
2011-06-12 00:00:00+00:00,1006,2011-06-12 00:00:00+00:00
2011-06-13 00:00:00+00:00,1054,2011-06-13 00:00:00+00:00
2011-06-14 00:00:00+00:00,1101,2011-06-14 00:00:00+00:00
2011-06-15 00:00:00+00:00,1107,2011-06-15 00:00:00+00:00
2011-06-16 00:00:00+00:00,1029,2011-06-16 00:00:00+00:00
2011-06-17 00:00:00+00:00,1175,2011-06-17 00:00:00+00:00
2011-06-18 00:00:00+00:00,1058,2011-06-18 00:00:00+00:00
2011-06-19 00:00:00+00:00,1049,2011-06-19 00:00:00+00:00
2011-06-20 00:00:00+00:00,1107,2011-06-20 00:00:00+00:00
2011-06-21 00:00:00+00:00,1067,2011-06-21 00:00:00+00:00
2011-06-22 00:00:00+00:00,1039,2011-06-22 00:00:00+00:00
2011-06-23 00:00:00+00:00,1046,2011-06-23 00:00:00+00:00
2011-06-24 00:00:00+00:00,1029,2011-06-24 00:00:00+00:00
2011-06-25 00:00:00+00:00,1113,2011-06-25 00:00:00+00:00
2011-06-26 00:00:00+00:00,1097,2011-06-26 00:00:00+00:00
2011-06-27 00:00:00+00:00,1000,2011-06-27 00:00:00+00:00
2011-06-28 00:00:00+00:00,1079,2011-06-28 00:00:00+00:00
2011-06-29 00:00:00+00:00,1107,2011-06-29 00:00:00+00:00
2011-06-30 00:00:00+00:00,1034,2011-06-30 00:00:00+00:00
2011-07-01 00:00:00+00:00,1132,2011-07-01 00:00:00+00:00
2011-07-02 00:00:00+00:00,1131,2011-07-02 00:00:00+00:00
2011-07-03 00:00:00+00:00,983,2011-07-03 00:00:00+00:00
2011-07-04 00:00:00+00:00,1031,2011-07-04 00:00:00+00:00
2011-07-05 00:00:00+00:00,1146,2011-07-05 00:00:00+00:00
2011-07-06 00:00:00+00:00,1087,2011-07-06 00:00:00+00:00
2011-07-07 00:00:00+00:00,1073,2011-07-07 00:00:00+00:00
2011-07-08 00:00:00+00:00,1029,2011-07-08 00:00:00+00:00
2011-07-09 00:00:00+00:00,1073,2011-07-09 00:00:00+00:00
2011-07-10 00:00:00+00:00,1080,2011-07-10 00:00:00+00:00
2011-07-11 00:00:00+00:00,1090,2011-07-11 00:00:00+00:00
2011-07-12 00:00:00+00:00,1089,2011-07-12 00:00:00+00:00
2011-07-13 00:00:00+00:00,1118,2011-07-13 00:00:00+00:00
2011-07-14 00:00:00+00:00,1069,2011-07-14 00:00:00+00:00
2011-07-15 00:00:00+00:00,1189,2011-07-15 00:00:00+00:00
2011-07-16 00:00:00+00:00,1103,2011-07-16 00:00:00+00:00
2011-07-17 00:00:00+00:00,1042,2011-07-17 00:00:00+00:00
2011-07-18 00:00:00+00:00,1051,2011-07-18 00:00:00+00:00
2011-07-19 00:00:00+00:00,1069,2011-07-19 00:00:00+00:00
2011-07-20 00:00:00+00:00,1019,2011-07-20 00:00:00+00:00
2011-07-21 00:00:00+00:00,1011,2011-07-21 00:00:00+00:00
2011-07-22 00:00:00+00:00,1128,2011-07-22 00:00:00+00:00
2011-07-23 00:00:00+00:00,1038,2011-07-23 00:00:00+00:00
2011-07-24 00:00:00+00:00,1001,2011-07-24 00:00:00+00:00
2011-07-25 00:00:00+00:00,1062,2011-07-25 00:00:00+00:00
2011-07-26 00:00:00+00:00,1039,2011-07-26 00:00:00+00:00
2011-07-27 00:00:00+00:00,1094,2011-07-27 00:00:00+00:00
2011-07-28 00:00:00+00:00,1090,2011-07-28 00:00:00+00:00
2011-07-29 00:00:00+00:00,1066,2011-07-29 00:00:00+00:00
2011-07-30 00:00:00+00:00,1076,2011-07-30 00:00:00+00:00
2011-07-31 00:00:00+00:00,1049,2011-07-31 00:00:00+00:00
2011-08-01 00:00:00+00:00,1237,2011-08-01 00:00:00+00:00
2011-08-02 00:00:00+00:00,1022,2011-08-02 00:00:00+00:00
2011-08-03 00:00:00+00:00,1126,2011-08-03 00:00:00+00:00
2011-08-04 00:00:00+00:00,1146,2011-08-04 00:00:00+00:00
2011-08-05 00:00:00+00:00,1146,2011-08-05 00:00:00+00:00
2011-08-06 00:00:00+00:00,1107,2011-08-06 00:00:00+00:00
2011-08-07 00:00:00+00:00,929,2011-08-07 00:00:00+00:00
2011-08-08 00:00:00+00:00,924,2011-08-08 00:00:00+00:00
2011-08-09 00:00:00+00:00,997,2011-08-09 00:00:00+00:00
2011-08-10 00:00:00+00:00,1017,2011-08-10 00:00:00+00:00
2011-08-11 00:00:00+00:00,1053,2011-08-11 00:00:00+00:00
2011-08-12 00:00:00+00:00,1130,2011-08-12 00:00:00+00:00
2011-08-13 00:00:00+00:00,1038,2011-08-13 00:00:00+00:00
2011-08-14 00:00:00+00:00,972,2011-08-14 00:00:00+00:00
2011-08-15 00:00:00+00:00,1035,2011-08-15 00:00:00+00:00
2011-08-16 00:00:00+00:00,953,2011-08-16 00:00:00+00:00
2011-08-17 00:00:00+00:00,1032,2011-08-17 00:00:00+00:00
2011-08-18 00:00:00+00:00,1072,2011-08-18 00:00:00+00:00
2011-08-19 00:00:00+00:00,1169,2011-08-19 00:00:00+00:00
2011-08-20 00:00:00+00:00,1083,2011-08-20 00:00:00+00:00
2011-08-21 00:00:00+00:00,1007,2011-08-21 00:00:00+00:00
2011-08-22 00:00:00+00:00,1021,2011-08-22 00:00:00+00:00
2011-08-23 00:00:00+00:00,990,2011-08-23 00:00:00+00:00
2011-08-24 00:00:00+00:00,1032,2011-08-24 00:00:00+00:00
2011-08-25 00:00:00+00:00,1091,2011-08-25 00:00:00+00:00
2011-08-26 00:00:00+00:00,1050,2011-08-26 00:00:00+00:00
2011-08-27 00:00:00+00:00,1050,2011-08-27 00:00:00+00:00
2011-08-28 00:00:00+00:00,1009,2011-08-28 00:00:00+00:00
2011-08-29 00:00:00+00:00,1034,2011-08-29 00:00:00+00:00
2011-08-30 00:00:00+00:00,1045,2011-08-30 00:00:00+00:00
2011-08-31 00:00:00+00:00,1078,2011-08-31 00:00:00+00:00
2011-09-01 00:00:00+00:00,1184,2011-09-01 00:00:00+00:00
2011-09-02 00:00:00+00:00,1090,2011-09-02 00:00:00+00:00
2011-09-03 00:00:00+00:00,997,2011-09-03 00:00:00+00:00
2011-09-04 00:00:00+00:00,971,2011-09-04 00:00:00+00:00
2011-09-05 00:00:00+00:00,935,2011-09-05 00:00:00+00:00
2011-09-06 00:00:00+00:00,942,2011-09-06 00:00:00+00:00
2011-09-07 00:00:00+00:00,992,2011-09-07 00:00:00+00:00
2011-09-08 00:00:00+00:00,934,2011-09-08 00:00:00+00:00
2011-09-09 00:00:00+00:00,1076,2011-09-09 00:00:00+00:00
2011-09-10 00:00:00+00:00,1092,2011-09-10 00:00:00+00:00
2011-09-11 00:00:00+00:00,965,2011-09-11 00:00:00+00:00
2011-09-12 00:00:00+00:00,1055,2011-09-12 00:00:00+00:00
2011-09-13 00:00:00+00:00,1029,2011-09-13 00:00:00+00:00
2011-09-14 00:00:00+00:00,983,2011-09-14 00:00:00+00:00
2011-09-15 00:00:00+00:00,963,2011-09-15 00:00:00+00:00
2011-09-16 00:00:00+00:00,1064,2011-09-16 00:00:00+00:00
2011-09-17 00:00:00+00:00,979,2011-09-17 00:00:00+00:00
2011-09-18 00:00:00+00:00,918,2011-09-18 00:00:00+00:00
2011-09-19 00:00:00+00:00,989,2011-09-19 00:00:00+00:00
2011-09-20 00:00:00+00:00,968,2011-09-20 00:00:00+00:00
2011-09-21 00:00:00+00:00,978,2011-09-21 00:00:00+00:00
2011-09-22 00:00:00+00:00,1130,2011-09-22 00:00:00+00:00
2011-09-23 00:00:00+00:00,1014,2011-09-23 00:00:00+00:00
2011-09-24 00:00:00+00:00,949,2011-09-24 00:00:00+00:00
2011-09-25 00:00:00+00:00,910,2011-09-25 00:00:00+00:00
2011-09-26 00:00:00+00:00,942,2011-09-26 00:00:00+00:00
2011-09-27 00:00:00+00:00,948,2011-09-27 00:00:00+00:00
2011-09-28 00:00:00+00:00,937,2011-09-28 00:00:00+00:00
2011-09-29 00:00:00+00:00,987,2011-09-29 00:00:00+00:00
2011-09-30 00:00:00+00:00,1022,2011-09-30 00:00:00+00:00
2011-10-01 00:00:00+00:00,1073,2011-10-01 00:00:00+00:00
2011-10-02 00:00:00+00:00,927,2011-10-02 00:00:00+00:00
